id,cargo_closing,cargo_opening,code,container_id,container_number,container_type,delivery_datetime,delivery_location_id,export_before_cargoopening,export_blocked,export_correct_ordernumber,export_customs_doc_available,export_discharge_datetime,export_full,export_other_issue,first_pickup,import_blocked,import_customs_cleared,import_full,import_loading_datetime,import_other_issue,import_present,import_released,index,last_pickup,note
2b3368da-0234-456c-b2b5-24e87bb96459,2025-03-30T01:00:00.000Z,2025-03-24T02:00:00.000Z,537450-001,643f6cde-af77-428d-ba10-08f14d8f931a,TIFU 326216 3,20TK,,,False,False,True,True,2025-03-24 20:14,True,False,2025-03-14T12:00:00.000Z,True,False,True,,True,False,False,2,,
797619aa-8f35-4caa-899b-45380e33d338,2025-03-30T01:00:00.000Z,2025-03-24T02:00:00.000Z,537574-001,a4ee4653-0e8b-41c2-b538-40b9a8f7afd9,RLTU 261106 5,20TK,,,False,False,True,True,2025-03-24 20:28,True,False,2025-03-15T10:45:00.000Z,True,False,True,,True,False,False,2,,
1b0b04b2-4e61-47cd-b214-ca0b745d841c,2025-04-02T22:35:00.000Z,2025-03-25T18:00:00.000Z,536295-003,9afeb178-a9bc-4d99-a7f5-c7fcfb6288b1,MSDU 622157 0,40HC,,,False,False,False,True,,True,False,2025-03-25T23:00:00.000Z,True,False,True,,True,False,False,1,,
515deb58-0a33-43fb-ad93-2596587ab153,2025-03-30T18:00:00.000Z,,537657-002,d0b88e32-946a-415a-9137-7fc397406cdd,TCLU 744904 9,20DV,,,False,False,True,True,2025-03-21 07:45,True,False,2025-03-20T15:00:00.000Z,True,False,True,,True,False,False,2,,
1b3b46c9-369b-488a-a4db-02b81f2dbc6f,2025-03-30T01:00:00.000Z,2025-03-24T02:00:00.000Z,537240-001,d95a3f4c-2959-45a8-bc2e-003170904094,HGTU 261829 0,20TK,,,False,False,True,True,2025-03-24 18:46,True,False,2025-03-13T14:32:00.000Z,True,False,True,,True,False,False,2,,
0bb83a69-0092-47ec-a20e-f81ebbe098e5,2025-04-03T21:00:00.000Z,2025-03-25T23:00:00.000Z,536294-001,2c56f1bb-692c-42e6-a687-3c2d3b59732c,TGHU 061363 2,20DV,,,False,False,True,True,2025-03-27 08:23,True,False,2025-03-25T23:00:00.000Z,True,False,True,,True,False,False,2,,
7e34ba9f-d30d-42e2-8ccb-06fb8eb6371a,2025-03-30T18:00:00.000Z,,537657-001,99bfe817-81be-4517-af00-ca57a64c1300,TTNU 117344 1,20DV,,,False,False,True,True,2025-03-22 09:31,True,False,2025-03-21T15:00:00.000Z,True,False,True,,True,False,False,2,,
a991190e-52b1-4173-b0e9-01f2d125f920,2025-03-30T01:00:00.000Z,2025-03-24T02:00:00.000Z,537449-001,8edb7184-3226-47df-b445-d4a044a1b65f,TIFU 100822 6,20TK,,,False,False,True,True,2025-03-24 20:37,True,False,2025-03-14T12:00:00.000Z,True,False,True,,True,False,False,2,,
a84b0a13-e1d3-43f4-9d95-63bdd2969a64,2025-03-30T01:00:00.000Z,,537742-001,7648b9f3-43ec-4808-b239-29438562e540,HMMU 616401 7,40HC,,,False,False,True,True,2025-03-24 17:16,True,False,,True,False,True,,True,False,False,2,,
1d247d89-63a7-4c15-a986-310485a3f31d,2025-03-30T01:00:00.000Z,,537634-001,d38a576c-abda-4c7e-a488-5d40aa418564,HOYU 261524 2,20TK,,,False,False,True,True,2025-03-24 20:23,True,False,2025-03-16T17:15:00.000Z,True,False,True,,True,False,False,2,,
fceb0819-1cac-4a94-be2d-5bfcaa434fc8,2025-03-30T01:00:00.000Z,2025-03-24T02:00:00.000Z,537241-001,83728111-34dd-432b-9fd3-3a3a10eb7ae3,TCLU 905219 5,20TK,,,False,False,True,True,2025-03-24 18:50,True,False,2025-03-13T14:32:00.000Z,True,False,True,,True,False,False,2,,
3620638e-df1e-4e35-a599-185c4bb192f5,2025-03-30T16:00:00.000Z,,537685-001,e0097f47-f03e-45d1-85a5-1955e7fe856d,MSDU 428177 6,40DV,,,True,True,False,False,,True,True,2025-03-27T23:00:00.000Z,False,True,True,2025-03-27 09:09,False,True,True,1,,
4659359f-ce75-487b-91fb-818d278bfbe6,2025-03-25T17:00:00.000Z,,537687-001,2a7d4f4e-129d-4657-96cb-342589073c29,TGBU 583949 3,40HC,,,True,True,False,False,,True,True,2025-03-23T23:00:00.000Z,False,True,True,,False,True,True,1,,
b575aaed-80fe-4e85-9d1e-ff68a1228b53,2025-04-03T21:00:00.000Z,2025-03-25T23:00:00.000Z,536294-002,021a9034-8bd8-48a4-94fd-7c646198c74f,UETU 267996 8,20DV,,,False,False,True,True,2025-03-27 14:35,True,False,2025-03-25T23:00:00.000Z,True,False,True,,True,False,False,2,,
654c2ee3-3d86-46e1-97fc-53a1934e5673,2025-03-31T16:00:00.000Z,,537678-001,10230cb7-8175-41e9-a659-4566fd7ef67a,MEDU 401070 9,40DV,,,True,True,False,False,,True,True,2025-03-27T23:00:00.000Z,False,True,True,,False,True,True,1,,
ff6a2681-f2e1-4104-b02d-1e77e4cae4f4,2025-03-30T01:00:00.000Z,2025-03-24T02:00:00.000Z,537571-001,2c5a9d9b-7fb1-4c68-99cc-ed943b3ccdb4,HOYU 261438 0,20TK,,,False,False,True,True,2025-03-24 20:17,True,False,2025-03-15T10:45:00.000Z,True,False,True,,True,False,False,2,,
ed571649-2257-465c-9232-616c258d5d19,2025-03-30T01:00:00.000Z,,537742-003,012a110d-6201-4e82-8564-356c81a4a62f,KOCU 523519 6,40HC,,,False,False,True,True,2025-03-24 18:01,True,False,,True,False,True,,True,False,False,2,,
58016c30-e465-4bc4-aa59-39a4f65b18e6,2025-04-04T16:00:00.000Z,,535214-001,d8be6bc1-5a6f-4b1e-8007-fb8ed45f2cf9,BGFU 973224 2,45PW,,,False,False,True,True,,True,False,2025-03-31T00:00:00.000Z,True,False,True,,True,False,False,1,,
c8f133a9-78db-4a97-b96d-5efedce31e69,2025-03-30T19:00:00.000Z,,537253-001,99f0e0d6-4bc7-4bb2-9431-960b8e4a2ce9,SANU 753219 6,45PW,,,False,False,True,True,,True,False,2025-03-30T01:00:00.000Z,True,False,True,,True,False,False,1,,
3a2ee8d7-a393-45df-a2e0-c12f4127d4b5,2025-04-02T22:35:00.000Z,2025-03-25T18:00:00.000Z,536295-001,ec227593-cb49-4a49-9e18-817bf0ef4aec,MSDU 716503 9,40HC,,,False,False,False,True,,True,False,2025-03-25T23:00:00.000Z,True,False,True,,True,False,False,1,,
ff0e593c-0287-4238-aa81-8b64b71cad5d,2025-03-28T17:00:00.000Z,,537686-001,570f2753-b396-4eee-a3bd-bd84acb2ce22,TEMU 275606 0,20DV,,,True,True,False,False,,True,True,2025-03-27T23:00:00.000Z,False,True,True,2025-03-27 09:02,False,True,True,1,,
81bf23c5-de1f-49a6-a320-5335154aa159,,,CTTROT20250316POL-CXTU1059900,d9fae60c-76b2-4017-bd54-6d9317915f11,CXTU 105990 0,24TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
ef99be99-5008-4378-bdf1-d5f076972da4,,,CTTROT20250316POL-ABEU3600250,309d0515-92af-4e27-a29b-213f470f52a7,ABEU 360025 0,24TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
440342e8-d225-43c8-8eef-5fb229351c40,,,CTTROT20250316POL-MCDU1738451,379cada0-941d-400e-8db3-bdf19c2dd9bc,MCDU 173845 1,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
d4cdd71c-d9ca-4542-b68a-5404df665b0b,,,CTTROT20250316POL-EKCU3603020,561badea-43e9-4780-870d-9db0cd7120cf,EKCU 360302 0,24TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
aafc5115-f986-4327-9e7b-0dd86224f30b,,,CTTROT20250317PORT-EITU0201082,d0b09d3d-99bc-4c39-a962-cdbfef0b07b3,EITU 020108 2,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
59f2a677-65b2-4c49-804e-031120781d7b,,,CTTROT20250317PORT-EITU9212154,bf836511-8d47-4078-837a-c9355d5aef33,EITU 921215 4,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
ac6001c7-4896-420e-a043-91b5827ebc7b,,,CTTROT20250317PORT-EITU3153666,3e198cf6-e45c-46c5-b1d2-aa5d605cd54d,EITU 315366 6,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
6b506be6-14b5-4313-86cd-05cfcf991306,,,CTTROT20250317PORT-OOLU7991613,9f0f6b2f-58f4-4681-aa00-07eb9824ff78,OOLU 799161 3,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
e6f4745c-6b31-47e2-b8f7-acfb5eab1150,,,CTTROT20250317PORT-EMCU6154802,547bf0ea-5e3f-4021-a109-7b0af357db2c,EMCU 615480 2,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
c3f87c2c-ed48-4542-ad9c-1ac30eb8567d,,,CTTROT20250317PORT-ASCU6070478,0503f0dc-455e-4a88-9a7e-ddf5325fee73,ASCU 607047 8,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
da7ffcfe-1a2d-4ca9-83b4-cf589620cdb0,,,CTTROT20250317PORT-CSNU6344683,f0f9c101-70a4-4b21-90e3-3ae0a337ce93,CSNU 634468 3,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
8e4f3df5-c626-4979-8964-15c33893b7ac,,,CTTROT20250317PORT-TEMU3073290,49a0e155-dfc8-49f5-aefd-567111ba7bab,TEMU 307329 0,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
9ada563b-11e6-4508-8ed7-797ef6caff63,,,CTTROT20250317PORT-ASCU6070570,abaa803c-0597-48e0-b420-5cc982d5a91a,ASCU 607057 0,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
eea7f458-9d25-4c7b-95af-d5fb2733d8c3,,,CTTROT20250317PORT-CSLU1497173,6b5eb1d1-ccd8-4289-9883-bd6a03563ffd,CSLU 149717 3,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
5794fe58-0c6b-4bde-8168-8b10622cd2bf,,,CTTROT20250317PORT-EGSU9326951,76ffbf32-006d-4670-9d31-c1956d64acbd,EGSU 932695 1,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
968211c4-0bd3-4c50-b821-7b3807b3b720,,,CTTROT20250317PORT-TEMU0004784,cc19baa0-3c9a-4a43-bae7-1c50cbf36bed,TEMU 000478 4,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
46d17898-4730-4bde-9946-a5e384f37e3e,,,CTTROT20250317PORT-CBHU6476038,5becd932-5d76-46f6-9c13-e064c1e6e585,CBHU 647603 8,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
6e4c0a19-05ea-46f3-b8c6-d1ad75a438f6,,,CTTROT20250317PORT-CSNU4025028,fdd6a05c-0fd6-497d-8bcc-eb263b70a096,CSNU 402502 8,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
39459ad6-6c6c-45f4-9f2e-71ddcaa7fb19,,,CTTROT20250317PORT-OOLU0604841,4afde577-f0b2-4097-8138-5975f5a2e915,OOLU 060484 1,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
85c54599-437d-46e7-b4fb-588226ad7f8f,,,CTTROT20250317PORT-TGBU6289766,a94923b3-8511-4137-8866-91ba023e4dba,TGBU 628976 6,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
7b793566-60b7-4bdd-806c-5bda6ec6cceb,,,CTTROT20250317PORT-TGBU4587798,f72cfd9f-10af-4e4f-9af8-46793687d85b,TGBU 458779 8,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
56f362b1-1c2e-4bc7-b1d9-591f511fe8a1,,,CTTROT20250317PORT-CBHU4474946,9699b9f4-69cc-49ad-a930-81039b248b55,CBHU 447494 6,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
565a9139-e21f-41f1-9ed4-6c5223cf8987,,,CTTROT20250317PORT-TGBU4585141,7aa89ff8-141f-476a-9813-148888af1a17,TGBU 458514 1,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
44111906-4820-4e8f-b8f7-09f50340334f,,,CTTROT20250317PORT-HCSU6030452,fbac625b-105b-4a06-a220-c6d8ea0bd7c0,HCSU 603045 2,20HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
1edf54d9-b298-4422-9482-448e34d9fccd,,,CTTROT20250317PORT-TLLU4109676,c1978a92-0fcf-4148-b15a-67bccc1f3e56,TLLU 410967 6,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
af3b1ae2-a4f4-43b8-892e-67fb07375844,,,CTTROT20250317PORT-EGSU1705856,6cacd624-83f2-4af3-a68f-5b619be53eed,EGSU 170585 6,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
2f39f7f7-4075-4737-90b5-7b2bf4dc8b5a,,,CTTROT20250317PORT-TLLU2649058,e738caff-e4ff-42a3-a28a-1ae21602ca9d,TLLU 264905 8,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
795fcb54-1ec1-4164-9e47-1b309f4092d2,,,CTTROT20250317PORT-FSCU5042918,c2eb6d10-f248-4af6-a4ad-71b8a235a748,FSCU 504291 8,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
3b70d6a4-5d4d-424f-841c-29cdfdbebfc3,,,CTTROT20250317PORT-ASCU9014821,a3fc446e-a30b-4537-bddc-7c23ee3d488d,ASCU 901482 1,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
59cb818e-303c-46ff-89f7-73771f1e320b,,,CTTROT20250317PORT-OOCU4792381,5194ad4c-8db6-4212-83ba-b27f0cd00c50,OOCU 479238 1,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
38d77999-8eb5-4eb0-b490-ea088303c945,,,CTTROT20250317PORT-BEAU6033971,20403139-a598-45e2-a847-bcec6553d88b,BEAU 603397 1,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
1110a547-1383-460e-9324-d67d78649d71,,,CTTROT20250317PORT-TCNU3494915,83e9eeb6-09cb-4c66-91b0-e1762c4d5ae6,TCNU 349491 5,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
1c5917d9-9045-47d7-82b2-ae015d8e5695,,,CTTROT20250317PORT-OOLU9144182,01cfa664-0cea-491f-aef0-e40ee7cb1a42,OOLU 914418 2,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
b3d2b5e3-97ba-4c88-a9c3-1a3e8ad223cf,,,CTTROT20250317PORT-DRYU4169326,5ded2ddb-3803-4121-b84f-db41fa7c953c,DRYU 416932 6,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
7bc83358-f794-40e1-8dd6-8074cfe69610,,,CTTROT20250317PORT-DFSU1548610,707b338b-9832-4e64-a839-ffcfe7289ad6,DFSU 154861 0,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
858fa6c6-1cb1-45a5-ae85-96796fc12453,,,CTTROT20250317BASEL-CSLU1486409,8fd4c35c-c2d5-4638-a209-591d26bd6006,CSLU 148640 9,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
5f9b2df6-0a7a-482c-aa0f-f3d62e79dbd4,,,CTTROT20250317BASEL-SEBU4541956,22339093-5083-48e3-abe2-a2bae3d1fa70,SEBU 454195 6,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
674baf52-7fca-4799-8142-b05143eaa47a,,,CTTROT20250317BASEL-OOLU7932565,02c65a36-18f0-4feb-ae27-4775610b128f,OOLU 793256 5,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
a0bb73b0-8604-4eb9-9423-1091f1009518,,,CTTROT20250317BASEL-EITU0258175,6faab22f-6f01-45fb-897b-9761d78340db,EITU 025817 5,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
ab24cdb9-fd3f-4650-a972-035ad5f3b687,,,CTTROT20250317BASEL-BSIU9868784,5ea6fc41-66f2-4d73-93ab-a0c4228fa1af,BSIU 986878 4,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
05b6cbf8-5d47-4abc-9c2c-ae9245b4ccbb,,,CTTROT20250317BASEL-TEMU7876285,ec2514f9-7fcc-4308-952e-d8614efa0b84,TEMU 787628 5,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
6979c739-0fb7-4dc3-8080-e14ee447c8e2,,,CTTROT20250317BASEL-OOLU2183715,0f0003ae-1bd1-4745-825e-ac3682185b22,OOLU 218371 5,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
997349fc-431c-4b3f-aebb-8f819b42994b,,,CTTROT20250317BASEL-CSLU2343110,9ce2c3c3-b471-4d8a-b3ef-b3035f3ce865,CSLU 234311 0,20DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
df3b5c80-cda1-4276-b5d7-c4c1429f9e7d,,,CTTROT20250317BASEL-OOLU4525587,db6614e1-b27e-4b93-97b0-5b4260bc3254,OOLU 452558 7,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
c8678223-e174-478d-a2f0-efdfe80fa5ee,,,CTTROT20250317BASEL-OOCU7486446,5389f68a-3fc2-4dea-875e-589c6f442969,OOCU 748644 6,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
f51d0017-fe26-476b-8424-cab237d8ed2e,,,CTTROT20250317BASEL-EGHU8451451,31e4e650-b2a2-4e8f-b02d-a253922bd884,EGHU 845145 1,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
1c777c5b-5457-4f2a-9542-a4ace03c048e,,,CTTROT20250317BASEL-OOLU9886108,998d63f3-d437-41de-ba42-99ff57b554c6,OOLU 988610 8,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
a9eb0707-bda6-47e9-b09c-cc329bd9000c,,,CTTROT20250317BASEL-CMAU8658158,0c2f172e-20d8-4ce3-b1ac-db530403033e,CMAU 865815 8,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
de0ff351-9ea0-4193-8ea9-72e337ce6214,,,CTTROT20250317BASEL-OOLU4383820,b5a6dcbb-a756-4eab-bb23-9abbbbb39d3e,OOLU 438382 0,40DV,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
8d806ffc-511d-4d19-8e64-903586972c0c,,,CTTROT20250317BASEL-ECMU7258123,dc6b5ef9-3805-47ae-bef2-f443369fba4d,ECMU 725812 3,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
ccb1418a-be62-4e03-9e9b-2d245a82e157,,,CTTROT20250317BASEL-OOCU6957310,d442c93c-ff41-4f00-9870-8ef7bbb7e2b2,OOCU 695731 0,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
b8b13c61-cd85-456f-9f42-172e2fcd78d9,,,CTTROT20250317BASEL-CMAU4528135,8190609a-7dd9-4949-8486-6a3b3b6bf66d,CMAU 452813 5,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
d4fe6394-912c-478d-a613-40786a6fcef6,,,CTTROT20250317BASEL-HOYU2630669,89f567c9-0ca0-4004-9731-311ccc379384,HOYU 263066 9,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
962a1906-7eee-43b2-9b09-be0f44319cdc,,,CTTROT20250317BASEL-HLBU6021108,96ebb82c-0bcf-4703-9396-ecea7c847373,HLBU 602110 8,40RH,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
7a05c71f-12ed-447b-bda0-52b83d1bd87b,,,CTTROT20250317BASEL-DHIU8786486,f5a337c9-7be9-4e28-87c8-79910a10a6b2,DHIU 878648 6,26TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
186d6775-00cd-4955-8654-5561ca3b68f0,,,CTTROT20250317BASEL-TXGU7083197,772ee9b6-6db6-4fdc-af18-fe96812fccc2,TXGU 708319 7,40HC,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
012c9af9-09e5-4b19-bfff-aa0c38693237,,,CTTROT20250317BASEL-HLBU9975373,4135f9de-c0db-4882-8412-8338b19b9404,HLBU 997537 3,40RH,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
4aecf311-993c-478e-b268-c3ce99539e06,,,CTTROT20250317BASEL-HGTU2403440,4a1db700-ee7c-4eee-b541-980b362905e9,HGTU 240344 0,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
ce6535d7-2295-4d44-8375-8e4ee397c3d6,,,CTTROT20250317BASEL-EXFU4424856,397a9f34-38ec-45f5-88db-63d590f7adcb,EXFU 442485 6,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
91fec91d-beac-4dd3-85de-a53f2066fae6,,,CTTROT20250317BASEL-BIDU4934186,7eaaedca-eacc-45ec-9fe0-517bfbb1a3b8,BIDU 493418 6,24TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
09c9b834-b38e-406c-af42-ed338d9cc416,,,CTTROT20250317BASEL-HGTU2420936,ff81fd44-434e-4fd0-bf97-b23118223071,HGTU 242093 6,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
ebdb0991-222d-4b48-9f37-4c3ce8de3ccd,,,CTTROT20250317BASEL-TXGU9019601,d1b52eab-3508-46b6-ba4a-e96668930127,TXGU 901960 1,40RH,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
db7d5019-f9d4-498b-81b0-45feea6dc756,,,CTTROT20250317BASEL-HOYU9675217,003e78bb-decd-49ad-b8be-d7631012fc9b,HOYU 967521 7,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
30c60bc6-d58d-4483-aea0-b7a4f8eab07a,,,CTTROT20250317BASEL-CXTU1149265,8ffb20c6-a467-476d-a1ec-a85adb8c0869,CXTU 114926 5,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
72895936-fd11-4f7e-8233-efb95d50c705,,,CTTROT20250317BASEL-BIDU4972843,c093249f-78b7-4699-adae-bdfbf08a6f68,BIDU 497284 3,23TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
c52aa917-2678-4cf1-88d1-c1f1e3b7da9e,,,CTTROT20250317BASEL-DWAU0007084,14927d11-2140-4954-9e63-259ae361eff1,DWAU 000708 4,30BU,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
40d7c5e9-97dd-405a-90b3-c07506e3de54,,,CTTROT20250317BASEL-BIDU4947970,b80d7b8c-6e86-43aa-bb2f-a9cb4bd225fd,BIDU 494797 0,23TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
954008f8-2e48-40ff-b394-e2691546b73f,,,CTTROT20250317BASEL-HOYU2630870,d5144f15-f7d4-4c67-85b6-e3f4becf9382,HOYU 263087 0,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
407b16dd-5675-4bfb-b803-9208c3317914,,,CTTROT20250317BASEL-HOYU9674720,be586898-c46e-4349-85e6-f7be088ca30c,HOYU 967472 0,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
0e94d02c-fb54-4c33-9a28-67aedf374bfa,,,CTTROT20250317BASEL-BIDU4954351,15831d8a-bb73-4181-a248-3e57c254ca9a,BIDU 495435 1,24TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,2,,
02b08231-ba06-4730-b858-254c5fcadb63,,,CTTROT20250317BASEL-HGTU4633062,24ddd193-8c19-4cb0-aab7-cdde715b284d,HGTU 463306 2,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
5afa0fca-7a81-4597-a0dd-9ab8795a592a,,,CTTROT20250317BASEL-HOYU9640930,994c6eeb-bbdc-42b3-a5c7-ee0d89ce96f4,HOYU 964093 0,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
382421f6-15e3-48f8-bce3-fb794778c087,,,CTTROT20250317BASEL-HGTU2620317,f7d03dfb-b4b8-4912-8101-cf9a51b4e5c4,HGTU 262031 7,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
0fabbc17-4285-4ce3-9de5-530f5d50b70e,,,CTTROT20250317BASEL-HOYU9672440,73c389c7-fbd2-42eb-984b-de1e9ab3b027,HOYU 967244 0,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
70cdea92-8fd1-460b-82d6-cbf033a13e93,,,CTTROT20250317BASEL-BIDU4973515,009b3426-d0db-470f-b6b7-cd634b162680,BIDU 497351 5,20TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
ef59f0b0-d9b3-4645-910a-11ab1eb6c0ba,,,CTTROT20250317BASEL-BIDU4947706,2672144b-bcd0-4d88-93c9-4d0af91fe643,BIDU 494770 6,23TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
f9063692-cf5f-43f0-9824-79569baf652c,,,CTTROT20250317BASEL-TCLU9004767,c936ff6a-8fcf-4533-8a54-2c7ecd08c2ac,TCLU 900476 7,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
e272fcfc-6e6c-4253-9da4-a6390e0443d4,,,CTTROT20250317BASEL-CRXU8651732,7fd258eb-1ab9-4c0b-be14-3c5b2837bd88,CRXU 865173 2,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
35b3fff5-1bd4-459c-94c7-9d558fa0a595,,,CTTROT20250317BASEL-BIDU4995664,b8547594-ea80-4456-837d-e03e75e8f064,BIDU 499566 4,20TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
746e4906-51e0-4164-9925-6c67ebcea312,,,CTTROT20250317BASEL-HGTU2416052,5ff8ac00-7628-4e67-a88e-8e7f8c63e067,HGTU 241605 2,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
d5ccf1e1-1680-49a4-8188-fffde23bb41a,,,CTTROT20250317BASEL-BIDU4986148,4cdbc25c-c806-47a3-b580-29030b061076,BIDU 498614 8,30BU,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
3c76e274-28eb-439e-8e78-26069070fe41,,,CTTROT20250317BASEL-BIDU4919392,491e6864-65a3-4a15-8998-13614a41f28c,BIDU 491939 2,20TK,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
299598c8-3af0-4877-be29-aa89c6c746d9,,,CTTROT20250317BASEL-MNBU0123354,17606ddd-c817-470c-a275-a32d3db212a6,MNBU 012335 4,40RH,,,True,True,False,False,,True,True,,True,False,True,,True,False,False,1,,
2dd7e5f1-97d4-4818-87e7-e4a37f13cd78,,,CTTROT20250317BASEL-HSIU2410938,86a16bbf-5d8e-4282-bca8-6e5f9df251b5,HSIU 241093 8,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
78a1ac89-c619-4326-b668-73896d8b6666,,,CTTROT20250317BASEL-TCLU9012905,914867f0-a67c-4327-8b84-bbe309612faa,TCLU 901290 5,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
da4f008c-e23a-4ae3-bbfd-d857834ccbff,,,CTTROT20250317BASEL-HOYU9676240,3bad282e-1353-41d2-b3e6-c7bbdf005037,HOYU 967624 0,20TK,,,True,True,False,False,,False,True,,True,False,False,,True,False,False,1,,
